OBJNAME,RA,DEC,Z,constellation
CGCG 048-042,223.15870833333332,5.935305555555556,2.801e-02,Virgo
CGCG 076-081,223.14637499999998,9.909916666666668,2.963e-02,Boötes
KUG 1450+071,223.18266666666665,6.902166666666667,2.912e-02,Virgo
KUG 1450+100,223.23158333333333,9.875083333333334,2.957e-02,Boötes
CGCG 076-084,223.2318333333333,12.740972222222222,2.879e-02,Boötes
IC 1068,223.38716666666664,3.0773055555555557,2.796e-02,Virgo
CGCG 105-063,223.46854166666662,15.188222222222223,2.118e-02,Boötes
CGCG 048-061,223.53366666666665,3.2136944444444446,2.804e-02,Virgo
UGC 09580,223.50366666666665,10.091333333333333,2.955e-02,Boötes
UGC 09585,223.46774999999997,42.56308333333333,1.798e-02,Boötes
IC 1075,223.70520833333333,18.105972222222224,2.038e-02,Boötes
UGC 09605 NOTES01,223.78266666666664,48.33036111111112,2.809e-02,Boötes
CGCG 048-075,224.25612499999994,2.7190000000000003,2.617e-02,Virgo
CGCG 164-045,224.2498333333333,31.55225,2.488e-02,Boötes
KUG 1456+069,224.65770833333332,6.775166666666666,5.592e-03,Virgo
CGCG 105-084,224.72066666666666,14.449833333333334,2.069e-02,Boötes
UGC 09644,224.89304166666662,27.11625,2.224e-02,Boötes
CGCG 020-040,225.0054583333333,-1.0911388888888889,6.288e-03,Libra
CGCG 076-125,225.07445833333333,11.343361111111111,2.003e-02,Boötes
KUG 1457+495,224.89804166666661,49.32747222222223,2.675e-02,Boötes
KUG 1457+066,225.11499999999998,6.45475,2.975e-02,Virgo
KUG 1458+495,225.01804166666665,49.38477777777778,2.666e-02,Boötes
CGCG 076-134,225.53912499999996,10.844416666666667,2.817e-02,Boötes
IC 4528,225.38904166666663,49.11247222222222,2.598e-02,Boötes
NGC 5830,225.462125,47.87538888888889,2.821e-02,Boötes
CGCG 105-099,225.72175,16.919027777777778,2.092e-02,Boötes
NGC 5835,225.60570833333333,48.877694444444444,2.664e-02,Boötes
UGC 09681,225.9154583333333,42.126305555555554,1.731e-02,Boötes
CGCG 248-050,225.98479166666664,48.55025,2.597e-02,Boötes
CGCG 105-108,226.17849999999999,19.040916666666668,2.117e-02,Boötes
KUG 1502+495,226.10287499999998,49.39875,2.651e-02,Boötes
CGCG 248-051,226.09849999999997,49.36983333333333,2.639e-02,Boötes
KUG 1503+488,226.24754166666662,48.64663888888889,2.444e-02,Boötes
UGC 09699,226.47041666666664,9.528027777777778,2.826e-02,Boötes
CGCG 221-026,226.36879166666665,43.109944444444444,1.672e-02,Boötes
CGCG 248-055,226.35808333333333,49.24016666666667,1.883e-02,Boötes
UGC 09704,226.305625,57.318472222222226,2.961e-02,Draco
MCG +07-31-031,226.43166666666664,44.404944444444446,2.834e-02,Boötes
UGC 09705,226.53904166666663,25.782777777777778,2.211e-02,Boötes
CGCG 077-006,226.67524999999998,12.676444444444444,2.223e-02,Boötes
NGC 5851,226.7225833333333,12.85886111111111,2.157e-02,Boötes
NGC 5852,226.73504166666663,12.846833333333334,2.227e-02,Boötes
IC 1092,226.90049999999997,9.358222222222222,2.140e-02,Boötes
IC 1099,226.7277083333333,56.509,2.955e-02,Draco
IC 1096,227.08987499999998,19.19211111111111,2.187e-02,Boötes
CGCG 077-020,227.2290833333333,10.803444444444445,2.181e-02,Boötes
NGC 5864,227.3898333333333,3.0527499999999996,6.288e-03,Virgo
CGCG 021-024,227.4813333333333,1.4030833333333332,2.764e-02,Virgo
UGC 09744,227.46399999999997,1.7789722222222222,2.867e-02,Virgo
IC 1101,227.73374999999996,5.744777777777778,2.149e-02,Virgo
CGCG 249-009,227.60087499999995,45.16616666666666,2.860e-02,Boötes
CGCG 021-035,227.87337499999998,1.5976666666666668,2.617e-02,Serpens
CGCG 274-030,227.7400833333333,52.458444444444446,1.923e-02,Boötes
SBS 1509+527,227.75354166666665,52.55811111111111,1.183e-02,Boötes
UGC 09761,227.8053333333333,46.15094444444444,1.833e-02,Boötes
CGCG 049-040,228.04687499999997,5.244027777777778,2.642e-02,Serpens
CGCG 077-047,228.55045833333327,13.894305555555555,2.230e-02,Serpens
CGCG 135-030,228.53429166666663,25.69961111111111,2.223e-02,Boötes
UGC 09780,228.50437499999998,44.59052777777778,1.723e-02,Boötes
CGCG 135-038,228.87812499999995,25.455666666666666,2.255e-02,Serpens
NGC 5900,228.77149999999997,42.20941666666667,8.326e-03,Boötes
UGC 09794,229.04529166666666,10.509638888888889,2.137e-02,Serpens
II Zw 073 NOTES01,229.01649999999998,43.16016666666667,1.825e-02,Boötes
CGCG 077-058,229.23645833333333,11.029166666666667,2.137e-02,Serpens
MCG +06-34-001,229.22333333333333,38.24180555555556,2.973e-02,Boötes
KUG 1516+568,229.35491666666664,56.66352777777777,2.488e-03,Draco
CGCG 194-001,229.50687499999998,38.217,2.970e-02,Boötes
MCG +08-28-016,229.83083333333332,45.78991666666666,1.692e-02,Boötes
NGC 5918,229.85524999999998,45.880250000000004,1.717e-02,Boötes
CGCG 021-077,230.10229166666664,-0.22522222222222224,2.870e-02,Serpens
CGCG 021-080,230.40774999999996,0.4660277777777778,2.867e-02,Serpens
UGC 09826,230.3874166666666,39.20075,2.945e-02,Boötes
UGC 09842,231.27416666666664,37.96016666666667,2.979e-02,Boötes
CGCG 222-009,231.60649999999995,42.35388888888889,2.802e-02,Boötes
CGCG 222-014,232.31662499999996,39.628055555555555,2.243e-02,Boötes
NGC 5936,232.5034583333333,12.989333333333333,1.330e-02,Serpens
CGCG 222-015,232.41804166666662,42.65425,1.854e-02,Boötes
CGCG 022-004,232.72270833333332,0.9942222222222221,2.982e-02,Serpens
UGC 09883 NOTES01,232.7894583333333,47.05008333333333,2.052e-02,Boötes
UGC 09891,233.1952083333333,40.223555555555556,2.886e-02,Boötes
UGC 09892,233.21645833333332,41.19144444444444,1.887e-02,Boötes
CGCG 222-025,233.3048333333333,41.07661111111111,1.868e-02,Boötes
MCG +09-25-057,233.292625,54.22891666666667,2.927e-02,Draco
CGCG 107-006,233.51341666666664,19.56488888888889,2.932e-02,Serpens
NGC 5958,233.70479166666664,28.65525,6.695e-03,Corona Borealis
NGC 5961,233.81799999999998,30.86416666666667,6.098e-03,Corona Borealis
CGCG 078-021,233.93970833333333,8.8695,1.956e-02,Serpens
UGC 09924,233.9409583333333,44.834805555555555,2.964e-02,Boötes
MCG +09-26-001,233.86433333333332,56.03263888888889,1.124e-02,Draco
IC 4562,233.98749999999998,43.49325,1.888e-02,Boötes
I Zw 118 NOTES02,234.01162499999998,43.50347222222222,1.867e-02,Boötes
IC 4564,234.11274999999998,43.51877777777778,2.014e-02,Boötes
CGCG 249-034,234.1115833333333,47.85480555555556,2.620e-02,Boötes
IC 4565,234.14637499999998,43.42488888888889,1.939e-02,Boötes
CGCG 078-031,234.36754166666665,13.169194444444443,2.757e-02,Serpens
IC 4567,234.30529166666665,43.29830555555555,1.913e-02,Boötes
NGC 5970,234.62487499999995,12.18661111111111,6.528e-03,Serpens
IC 4552,234.7287083333333,4.583055555555555,2.283e-02,Serpens
IC 1131,234.7154166666666,12.080638888888888,6.606e-03,Serpens
NGC 5972,234.7257083333333,17.026194444444442,2.964e-02,Serpens
CGCG 194-013,234.66041666666663,36.95836111111112,1.859e-02,Corona Borealis
UGC 09947,234.66849999999997,41.00519444444444,2.253e-02,Boötes
NGC 5974,234.7600833333333,31.759916666666665,6.699e-03,Corona Borealis
UGC 09959,234.78224999999998,43.86530555555556,1.877e-02,Boötes
IC 1132,235.02816666666664,20.680611111111112,1.510e-02,Serpens
CGCG 136-052,235.1552916666666,20.562333333333335,2.634e-02,Serpens
UGC 09970,235.02804166666664,51.11366666666667,1.938e-02,Boötes
UGC 09988,235.6008333333333,41.623472222222226,2.318e-02,Boötes
UGC 09991,235.849875,14.435805555555556,6.444e-03,Serpens
NGC 5990,236.56816666666666,2.4154166666666668,1.277e-02,Serpens
CGCG 136-078,236.88458333333332,21.707472222222222,1.699e-02,Serpens
UGC 10040,237.18291666666664,17.862722222222224,2.865e-02,Serpens
UGC 10070,237.80362499999995,47.254888888888885,1.919e-02,Hercules
CGCG 136-102,237.97099999999998,25.97833333333333,2.203e-02,Corona Borealis
UGC 10071,237.75408333333328,51.78722222222222,2.967e-02,Draco
NGC 6010,238.57979166666664,0.5430555555555555,6.781e-03,Serpens
NGC 6018,239.3740416666666,15.872611111111112,1.740e-02,Serpens
NGC 6021,239.37787499999996,15.956055555555555,1.581e-02,Serpens
UGC 10109,239.33737499999995,47.16647222222222,1.941e-02,Hercules
MRK 0492,239.68208333333328,26.81813888888889,1.415e-02,Corona Borealis
UGC 10121,239.9408333333333,18.801083333333334,2.939e-02,Serpens
UGC 05448,151.6435833333333,14.440166666666666,2.986e-02,Leo
NGC 3226,155.86254166666663,19.898527777777776,4.386e-03,Leo
NGC 3227,155.87741666666665,19.865055555555557,3.756e-03,Leo
UGC 06073 NED01,164.93824999999995,17.650305555555555,2.946e-02,Leo
NGC 3509,166.09812499999998,4.828611111111111,2.559e-02,Leo
UGC 06207,167.47691666666665,24.256916666666665,2.097e-02,Leo
NGC 3800,175.05629166666665,15.342361111111112,1.105e-02,Leo
NGC 3921,177.77862499999998,55.07875000000001,1.967e-02,Ursa Major
UGC 06854,178.18099999999998,1.7407777777777778,2.043e-02,Virgo
UGC 06865 NED02,178.41654166666663,43.46094444444445,1.969e-02,Ursa Major
NGC 4194,183.5394583333333,54.526833333333336,8.342e-03,Ursa Major
UGC 08199,196.68829166666663,35.10055555555556,1.632e-02,Canes Venatici
NGC 5218,203.04324999999997,62.76775,9.493e-03,Ursa Major
NGC 5213 NED02,203.66358333333332,4.1299722222222215,2.292e-02,Virgo
NGC 5257,204.9704583333333,0.8400000000000001,2.267e-02,Virgo
UGC 08691 NED01,206.1022083333333,20.40958333333333,2.698e-02,Boötes
VV 299a,213.28454166666666,8.618833333333335,2.470e-02,Boötes
UGC 09103 NOTES01,213.4405,8.218694444444445,2.412e-02,Boötes
UGC 09103 NOTES02,213.44370833333332,8.220888888888888,2.348e-02,Boötes
UGC 09178 NED01,214.9770833333333,51.894527777777775,2.920e-02,Boötes
NGC 5625 NED02,216.7597083333333,39.95727777777778,2.530e-02,Boötes
UGC 09561 NOTES01,222.87212499999998,9.334972222222223,2.933e-02,Boötes
UGC 04280A NED01,123.68124999999996,57.95758333333334,2.739e-02,Lynx
IC 2338,125.88612499999996,21.338083333333334,1.803e-02,Cancer
CGCG 208-015,128.30225,41.094861111111115,2.431e-02,Lynx
NGC 2623,129.6003333333333,25.754638888888888,1.851e-02,Cancer
CGCG 208-036 NED02,130.42,40.65058333333333,2.972e-02,Lynx
NGC 2672,132.34120833333333,19.07497222222222,1.449e-02,Cancer
NGC 2673,132.3505833333333,19.074194444444444,1.251e-02,Cancer
KUG 0913+439,139.22029166666667,43.713750000000005,2.767e-02,Lynx
UGC 05044 NED01,141.9313333333333,12.287555555555555,2.880e-02,Leo
NGC 2936,144.43395833333332,2.7608055555555557,2.356e-02,Hydra
NGC 2937,144.437625,2.747361111111111,2.265e-02,Hydra
UGC 05146 NED02,144.86025,32.36538888888889,2.289e-02,Leo
VV 740 NED01,149.197625,53.15230555555556,2.510e-02,Ursa Major
UGC 05339 NED02,149.09633333333332,20.477416666666667,2.499e-02,Leo
UGC 05576,155.180625,65.17208333333333,1.097e-02,Ursa Major
UGC 05667 NED01,156.87379166666662,1.2546111111111111,2.222e-02,Sextans
KUG 1037+393D,160.18541666666664,39.074444444444445,2.997e-02,Leo Minor
UGC 05941 NED02,162.59004166666665,41.46402777777778,2.376e-02,Ursa Major
NGC 3406 NED01,162.93179166666664,51.022166666666664,2.495e-02,Ursa Major
NGC 3493,165.36595833333334,27.719583333333333,2.969e-02,Leo Minor
UGC 06103,165.49579166666663,45.22802777777778,2.000e-02,Ursa Major
UGC 06175 NED01,166.83145833333333,18.42988888888889,2.746e-02,Leo
NGC 3561A,167.80429166666664,28.711861111111112,2.934e-02,Ursa Major
NGC 3561,167.80499999999998,28.696472222222223,2.875e-02,Ursa Major
UGC 06229,167.89379166666666,62.3455,1.574e-02,Ursa Major
UGC 06361 NED02,170.20004166666664,0.46858333333333335,2.417e-02,Leo
NGC 3662,170.9435833333333,-1.1048611111111113,1.879e-02,Leo
NGC 3664A,171.10458333333332,3.2225,4.423e-03,Leo
NGC 3754,174.4788333333333,21.985500000000002,2.995e-02,Leo
NGC 3808 NED01,175.1843333333333,22.429361111111113,2.360e-02,Leo
NGC 3808 NED02,175.18599999999995,22.446944444444444,2.401e-02,Leo
CGCG 097-102 NED01,176.06874999999997,20.21686111111111,2.245e-02,Leo
CGCG 097-102N,176.0717083333333,20.223305555555555,2.120e-02,Leo
NGC 3861,176.26616666666666,19.973694444444444,1.696e-02,Leo
NGC 3926 NED02,177.86762499999998,22.025972222222222,2.567e-02,Leo
UGC 07020,180.65216666666663,41.05419444444444,2.046e-02,Ursa Major
UGC 07064,181.18049999999997,31.17727777777778,2.502e-02,Ursa Major
UGC 07085,181.4264583333333,8.989583333333332,2.104e-02,Virgo
UGC 07085A NED01,181.43954166666666,31.058805555555555,2.306e-02,Ursa Major
NGC 4098 NED01,181.51491666666664,20.608083333333333,2.438e-02,Coma Berenices
KUG 1203+331B,181.53124999999997,32.89469444444445,2.743e-02,Ursa Major
IC 3014,182.15416666666664,38.83177777777778,2.112e-02,Canes Venatici
NGC 4211 NED02,183.90549999999996,28.16963888888889,2.228e-02,Coma Berenices
UGC 07340 NED02,184.55358333333334,44.173249999999996,2.453e-02,Canes Venatici
NGC 4410 NED02,186.62324999999996,9.019222222222224,2.524e-02,Virgo
UGC 07593 NED01,187.05895833333332,44.453250000000004,2.325e-02,Canes Venatici
UGC 07905 NED01,190.94974999999997,54.89597222222222,1.666e-02,Ursa Major
UGC 07905 NED02,190.95591666666664,54.904944444444446,1.654e-02,Ursa Major
NGC 4676A,191.542125,30.731916666666667,2.186e-02,Coma Berenices
VCC 2076,192.14174999999997,9.129777777777779,2.520e-02,Virgo
CGCG 071-047 NED02,192.148,9.125722222222223,2.505e-02,Virgo
NGC 4837 NED01,194.20125,48.29688888888889,2.858e-02,Canes Venatici
NGC 4922 NED01,195.352125,29.30836111111111,2.386e-02,Coma Berenices
NGC 4922 NED02,195.35524999999998,29.31377777777778,2.340e-02,Coma Berenices
NGC 5222 NED01,203.73312499999997,13.742166666666666,2.312e-02,Virgo
NGC 5221,203.73291666666663,13.8325,2.328e-02,Virgo
NGC 5278,205.4150833333333,55.67063888888889,2.525e-02,Ursa Major
NGC 5279,205.43229166666666,55.67380555555555,2.528e-02,Ursa Major
UGC 08763 NED02,207.77249999999998,25.093722222222222,2.923e-02,Boötes
IC 0960A,208.9962083333333,17.499222222222222,2.199e-02,Boötes
IC 0960B,209.00049999999996,17.511555555555557,2.169e-02,Boötes
UGC 08881,209.49491666666665,7.1617500000000005,2.349e-02,Virgo
NGC 5421 NED01,210.4224583333333,33.82680555555556,2.640e-02,Canes Venatici
UGC 08990,211.04179166666665,33.337500000000006,2.715e-02,Canes Venatici
UGC 09098 NED01,213.11049999999994,45.690416666666664,2.715e-02,Boötes
NGC 5591 NED01,215.63870833333334,13.717194444444445,2.548e-02,Boötes
UGC 09213,215.69454166666665,37.99525,2.751e-02,Boötes
UGC 09213 NOTES01,215.6867083333333,38.011833333333335,2.808e-02,Boötes
UGC 09286,217.23729166666664,11.196833333333334,2.543e-02,Boötes
NGC 5679 NED02,218.7865,5.358944444444444,2.882e-02,Virgo
NGC 5765A,222.71124999999998,5.1194444444444445,2.820e-02,Virgo
NGC 5765B,222.71462499999998,5.114472222222222,2.754e-02,Virgo
NGC 5860 NED01,226.6400833333333,42.64036111111111,1.829e-02,Boötes
IC 1095,227.14604166666663,13.67061111111111,2.878e-02,Boötes
NGC 5895,228.45833333333331,42.00808333333333,1.771e-02,Boötes
CGCG 077-068,229.58779166666665,12.970444444444444,2.784e-02,Serpens
NGC 5930,231.5330833333333,41.67605555555555,8.783e-03,Boötes
UGC 09922 NED02,233.9743333333333,38.67511111111111,1.866e-02,Corona Borealis
MRK 0860 NED01,234.864375,24.94763888888889,2.285e-02,Serpens
MRK 0860 NED02,234.858625,24.943583333333333,2.282e-02,Serpens
MCG +07-20-001,141.05766666666665,40.63744444444444,2.775e-02,Lynx
UGC 06527 NED01,173.1472083333333,52.94725,2.679e-02,Ursa Major
UGC 06527 NOTES02,173.19458333333333,52.940888888888885,2.749e-02,Ursa Major
CGCG 132-048,208.89329166666664,25.04977777777778,2.900e-02,Boötes
CGCG 239-015,144.7014583333333,48.572722222222225,2.498e-02,Ursa Major
MCG +05-27-048,169.54570833333332,31.976638888888886,2.728e-02,Ursa Major
NGC 4886:[WLQ2016] X0001,195.033875,27.976999999999997,2.150e-02,Coma Berenices
NGC 4894,195.06883333333332,27.967527777777775,1.547e-02,Coma Berenices
NGC 2830,139.92254166666666,33.73813888888889,2.037e-02,Lynx
IC 0564,146.58783333333332,3.0713611111111114,1.998e-02,Sextans
NGC 4017,179.69029166666667,27.452444444444442,1.150e-02,Coma Berenices
IC 0496,122.434,25.881611111111113,2.499e-02,Cancer
NGC 2693,134.24695833333334,51.34744444444445,1.608e-02,Ursa Major
NGC 2832,139.94525,33.74975,2.301e-02,Lynx
UGC 05025,141.5137083333333,12.734333333333332,2.878e-02,Leo
IC 0610,156.6182083333333,20.228194444444444,3.896e-03,Leo
MRK 0727,162.18420833333332,26.05363888888889,2.569e-02,Leo Minor
NGC 3430,163.04749999999999,32.95044444444445,5.290e-03,Leo Minor
NGC 3499,165.79595833333332,56.221722222222226,5.069e-03,Ursa Major
NGC 3644,170.38695833333333,2.8104444444444443,2.383e-02,Leo
NGC 3913,177.66225,55.353861111111115,3.165e-03,Ursa Major
UGC 06871,178.4432083333333,10.403166666666667,2.168e-02,Leo
NGC 4186,183.52720833333328,14.725805555555556,2.626e-02,Coma Berenices
IC 3185,185.2195,25.429694444444447,2.405e-02,Coma Berenices
IC 3719,191.19791666666663,8.106916666666667,6.195e-03,Virgo
IC 0813,191.29933333333332,23.03613888888889,2.326e-02,Coma Berenices
NGC 4692,191.98049999999998,27.22236111111111,2.658e-02,Coma Berenices
CGCG 160-233,194.92624999999995,27.924722222222222,2.304e-02,Coma Berenices
CGCG 160-235,194.94216666666662,27.85725,2.699e-02,Coma Berenices
NGC 4907,195.20333333333332,28.15833333333333,1.937e-02,Coma Berenices
NGC 4938,195.7399583333333,51.31852777777778,2.755e-02,Canes Venatici
NGC 4979,196.92841666666664,24.810583333333334,2.108e-02,Coma Berenices
NGC 5158,201.9457083333333,17.77883333333333,2.201e-02,Coma Berenices
NGC 5162,202.35804166666662,11.007888888888889,2.280e-02,Virgo
CGCG 045-023,203.47699999999998,3.2835555555555556,2.213e-02,Virgo
NGC 5430,210.1905833333333,59.32827777777778,9.897e-03,Ursa Major
NGC 5480,211.58991666666665,50.72511111111111,6.373e-03,Ursa Major
IC 0992,214.562125,0.8910833333333333,2.599e-02,Virgo
NGC 5697,219.1335833333333,41.68588888888888,1.812e-02,Boötes
MRK 0240,196.38162499999999,53.620194444444444,2.861e-02,Ursa Major
CGCG 270-047,196.26174999999998,53.65386111111111,2.916e-02,Ursa Major
UGC 04445,127.86266666666666,60.995111111111115,2.112e-02,Ursa Major
MCG +09-21-093,195.73524999999998,53.981972222222225,2.998e-02,Ursa Major
IC 2217,120.20720833333331,27.500305555555556,1.734e-02,Cancer
NGC 5490C,212.52879166666665,17.615750000000002,1.886e-02,Boötes
CGCG 098-119,184.01,17.53111111111111,2.537e-02,Coma Berenices
IC 2853,172.06191666666666,9.147027777777778,2.103e-02,Leo
VCC 0072,183.25833333333333,14.932694444444444,2.118e-02,Coma Berenices
IC 3052,183.45112499999996,12.690555555555555,2.709e-03,Virgo
KUG 1212+155,183.859875,15.247166666666665,2.644e-02,Coma Berenices
VCC 0207,184.19954166666665,8.048972222222222,8.638e-03,Virgo
VCC 0428,185.1678333333333,13.889555555555555,2.665e-03,Coma Berenices
VCC 0453,185.27524999999997,11.595305555555557,3.128e-03,Virgo
IC 3386,187.09866666666665,13.19575,5.571e-03,Virgo
IC 3448,187.846625,17.206416666666666,4.510e-03,Coma Berenices
VCC 1918,190.57749999999996,5.739416666666667,3.221e-03,Virgo
MCG +03-27-005,155.52962499999998,17.83811111111111,2.738e-02,Leo
2MASX J11291458+2046235,172.3108333333333,20.773138888888887,2.090e-02,Leo
NGC 4644,190.67774999999997,55.1455,1.644e-02,Ursa Major
NGC 5491B,212.74058333333332,6.371694444444444,1.971e-02,Virgo
IC 0803 NED02,189.90629166666665,16.588527777777777,2.603e-02,Coma Berenices
CGCG 011-004 NED01,167.1677083333333,0.2673611111111111,2.548e-02,Leo
2MFGC 10567,198.7493333333333,30.904999999999998,2.294e-02,Coma Berenices
2MFGC 10661,199.9765,31.234972222222222,1.852e-02,Coma Berenices
2MASXi J1320599+285810,200.24941666666666,28.96947222222222,2.285e-02,Canes Venatici
SDSS J132240.86+292031.4,200.67029166666666,29.34208333333333,2.380e-02,Canes Venatici
WISEA J132323.00+334326.2,200.84587499999998,33.724000000000004,2.674e-02,Canes Venatici
IC 4238,200.99979166666662,30.93241666666667,2.228e-02,Canes Venatici
SDSS J132433.77+285934.3,201.14070833333332,28.99286111111111,7.987e-03,Canes Venatici
SDSS J132814.66+295709.4,202.06112499999998,29.95261111111111,9.520e-03,Canes Venatici
2MFGC 10838,202.15904166666667,33.605111111111114,2.625e-02,Canes Venatici
KUG 1330+332,203.22062499999998,32.97188888888889,2.547e-02,Canes Venatici
SDSS J133509.08+323941.4,203.7878333333333,32.6615,2.425e-02,Canes Venatici
